Conc_Nitrates,S_grain_starch,mstruct,N_exudation,organ,nitrates,S_grain_structure,Conc_cytokinins,Export_Nitrates,sucrose_consumption_mstruct,S_Amino_Acids,Export_cytokinins,plant,synthetized_mstruct,S_Proteins,regul_transpiration,proteins,starch,R_grain_growth_starch,Total_Organic_Nitrogen,S_cytokinins,axis,Uptake_Nitrates,structure,C_exudation,Export_Amino_Acids,Proteins_N_Mass,AA_consumption_mstruct,R_Nnit_red,Conc_Amino_Acids,HATS_LATS,cytokinins,Nstruct,WSC_g,R_residual,amino_acids,N_tot,R_Nnit_upt,senesced_mstruct,Unloading_Amino_Acids,sum_respi,Conc_Sucrose,t,Dry_Mass,Respi_growth,Unloading_Sucrose,RGR_Structure,age_from_flowering,sucrose,R_grain_growth_struct
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,0.0,NA,NA,NA,0.0,NA,0.00000000,0.00000000,NA,NA,NA,NA,0.0,0.00000000,NA,NA,NA,NA,NA,0.00000000,NA
635.7470151839764,NA,0.03445606,NA,roots,21.90533730,NA,249.59325006979907,NA,2.00766633,NA,NA,1,NA,NA,NA,NA,NA,NA,14.49031944,NA,MS,NA,NA,NA,NA,NA,0.02002061,NA,50.3949231572037,NA,8.60000000,0.00017248,0.005711021312000001,0.09538222,2.17051312,0.00050954,NA,0.00000000,NA,NA,483.4315209961132,0.00000000,NA,0.69137825,NA,NA,NA,199.88574592,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,73.75831035303969,NA,NA,NA,0.002678648835142857,NA,5.02508177,0.00007035,NA,NA,NA,NA,143.34429725742197,1.00000000,NA,NA,NA,NA,NA,93.75270923,NA
632.06326800938,NA,0.03451618,0.00000000,roots,21.81640953,NA,248.88393559194554,0.32997758,2.15310934,1.11042982,0.04339775,1,NA,NA,0.00084029,NA,NA,NA,14.25275612,0.98153438,MS,0.27247167,NA,0.00000000,0.26020351,NA,0.02147097,0.07588903,44.30336914455771,1.07597666,8.59052272,0.00017278,0.0050411788679999995,0.06119560,1.91147883,0.00050497,0.10817125,0.00000000,0.00000000,0.24627588,425.98683762223976,1.00000000,NA,0.74146433,-453.49117294,NA,NA,176.44126038,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,83.69914736574891,NA,NA,NA,0.0035845518277142856,NA,5.70819292,0.00007991,NA,NA,NA,NA,191.62583784449234,2.00000000,NA,NA,NA,NA,NA,125.45931397,NA
631.1811790081741,NA,0.03456736,0.00000000,roots,21.81826704,NA,248.63273041389337,0.20858115,1.83309668,1.02700512,0.02744263,1,NA,NA,0.00053111,NA,NA,NA,14.13096480,0.90957253,MS,0.24111679,NA,0.00000000,0.15241084,NA,0.01827978,0.07029169,40.99607768715922,1.00361364,8.59457710,0.00017303,0.004616944347142857,0.05591770,1.77140772,0.00050329,0.09572337,0.00000000,0.00000000,0.22241470,389.5607786989422,2.00000000,NA,0.63126185,-284.67301662,NA,NA,161.59305215,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,88.58457745734974,NA,NA,NA,0.004134208646571429,NA,6.04841875,0.00008468,NA,NA,NA,NA,220.75241794768007,3.00000000,NA,NA,NA,NA,NA,144.69730263,NA
634.3444766879363,NA,0.03462542,0.00000000,roots,21.96444393,NA,248.934468953734,0.06697050,2.07925406,1.09447300,0.00877789,1,NA,NA,0.00016939,NA,NA,NA,14.12103000,0.97078300,MS,0.24696220,NA,0.00000000,0.04776825,NA,0.02073448,0.07503523,40.21873964272491,1.07269355,8.61946054,0.00017332,0.004311652256285714,0.05798903,1.74073844,0.00050519,0.09804399,0.00000000,0.00000000,0.23110906,363.1913320955144,3.00000000,NA,0.71603085,-185.27873153,NA,NA,150.90782897,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,91.00347910176235,NA,NA,NA,0.004436483324857143,NA,6.22043816,0.00008709,NA,NA,NA,NA,236.63156923189646,4.00000000,NA,NA,NA,NA,NA,155.27691637,NA
638.7489178313028,NA,0.03468036,0.00000000,roots,22.15204242,NA,249.44612137820943,0.01088212,1.96768049,1.06542747,0.00141941,1,NA,NA,0.00002729,NA,NA,NA,14.15035183,0.94598272,MS,0.23213278,NA,0.00000000,0.00773907,NA,0.01962186,0.07315982,40.37878291920845,1.04493070,8.65088129,0.00017360,0.004077976342571428,0.05613074,1.75043841,0.00050823,0.09215672,0.00000000,0.00000000,0.22133097,342.9635005470916,4.00000000,NA,0.67760836,-130.40449988,NA,NA,142.72917199,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,92.04358491569054,NA,NA,NA,0.0045995701428571435,NA,6.29815018,0.00008817,NA,NA,NA,NA,245.07249404265954,5.00000000,NA,NA,NA,NA,NA,160.98495500,NA
643.043141790383,NA,0.03473268,0.00000000,roots,22.33461167,NA,249.9821542708481,0.00376076,1.87402424,1.04131788,0.00048830,1,NA,NA,0.00000935,NA,NA,NA,14.18390538,0.92509368,MS,0.22003268,NA,0.00000000,0.00267522,NA,0.01868792,0.07161217,40.660358832085514,1.02150425,8.68255017,0.00017386,0.0038905124394285713,0.05461250,1.76530404,0.00051126,0.08735297,0.00000000,0.00000000,0.21344845,326.70464669968834,5.00000000,NA,0.64535604,-95.71348921,NA,NA,136.16793538,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,92.33322871535411,NA,NA,NA,0.004695481411142857,NA,6.32438643,0.00008854,NA,NA,NA,NA,249.92894790373805,6.00000000,NA,NA,NA,NA,NA,164.34184939,NA
647.1285568525733,NA,0.03478321,0.00000000,roots,22.50920849,NA,250.52107985433202,0.00254603,1.80968924,1.02509982,0.00032920,1,NA,NA,0.00000628,NA,NA,NA,14.21779667,0.91086175,MS,0.21073368,NA,0.00000000,0.00181320,NA,0.01804636,0.07059941,40.96571811514808,1.00564723,8.71392733,0.00017411,0.003733558081428571,0.05350689,1.78114897,0.00051418,0.08366127,0.00000000,0.00000000,0.20764002,313.0689894396367,6.00000000,NA,0.62320105,-71.19701873,NA,NA,130.67453285,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,92.14023864113693,NA,NA,NA,0.004752369102285715,NA,6.31742961,0.00008844,NA,NA,NA,NA,252.70619932291183,7.00000000,NA,NA,NA,NA,NA,166.33291858,NA
651.0465414983735,NA,0.03483257,0.00000000,roots,22.67762423,NA,251.06350722901007,0.00130117,1.76782486,1.01489532,0.00016759,1,NA,NA,0.00000319,NA,NA,NA,14.25225188,0.90169808,MS,0.20347525,NA,0.00000000,0.00092846,NA,0.01762889,0.06999581,41.29411731606367,0.99557193,8.74518719,0.00017436,0.0035989561071428575,0.05271308,1.79797529,0.00051702,0.08077967,0.00000000,0.00000000,0.20336113,301.3546032492004,7.00000000,NA,0.60878425,-53.13156946,NA,NA,125.96346375,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,91.66317861599319,NA,NA,NA,0.004785212384857143,NA,6.29086801,0.00008807,NA,NA,NA,NA,254.2039937526345,8.00000000,NA,NA,NA,NA,NA,167.48243347,NA
654.7970226393966,NA,0.03488123,0.00000000,roots,22.84012555,NA,251.6051251633042,0.00131141,1.74252207,1.00910078,0.00016831,1,NA,NA,0.00000319,NA,NA,NA,14.28654028,0.89622079,MS,0.19768811,NA,0.00000000,0.00093785,NA,0.01737657,0.06969338,41.624383543814254,0.98978439,8.77629624,0.00017460,0.003481023999142857,0.05214460,1.81488712,0.00051977,0.07848218,0.00000000,0.00000000,0.20019501,291.0730689303865,8.00000000,NA,0.60007076,-38.92914639,NA,NA,121.83583997,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,90.95541829725346,NA,NA,NA,0.004802382086,NA,6.24832003,0.00008748,NA,NA,NA,NA,254.8700661993819,9.00000000,NA,NA,NA,NA,NA,168.08337301,NA
658.3982684998962,NA,0.03492925,0.00000000,roots,22.99735772,NA,252.14577954007027,0.00136725,1.71991971,1.00399723,0.00017489,1,NA,NA,0.00000330,NA,NA,NA,14.32065466,0.89115180,MS,0.19247862,NA,0.00000000,0.00098017,NA,0.01715117,0.06943637,41.95567508606683,0.98466827,8.80726297,0.00017484,0.003375725332285714,0.05163394,1.83185033,0.00052245,0.07641401,0.00000000,0.00000000,0.19736131,281.8802451383869,9.00000000,NA,0.59228720,-28.00900477,NA,NA,118.15038663,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,90.09173737683325,NA,NA,NA,0.0048077286434285715,NA,6.19490719,0.00008673,NA,NA,NA,NA,254.9100255584902,10.00000000,NA,NA,NA,NA,NA,168.27050252,NA
661.8653140192195,NA,0.03497684,0.00000000,roots,23.14995719,NA,252.68545614755362,0.00140564,1.70414799,1.00074947,0.00017924,1,NA,NA,0.00000337,NA,NA,NA,14.35466987,0.88754713,MS,0.18799309,NA,0.00000000,0.00101035,NA,0.01699390,0.06930604,42.28790571132212,0.98137303,8.83813877,0.00017508,0.0032808878605714285,0.05122550,1.84887164,0.00052506,0.07463326,0.00000000,0.00000000,0.19504341,273.5883590398675,10.00000000,NA,0.58685591,-18.96509961,NA,NA,114.83107512,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,89.14113217853534,NA,NA,NA,0.004798836223714285,NA,6.13598972,0.00008590,NA,NA,NA,NA,254.17115482886138,11.00000000,NA,NA,NA,NA,NA,167.95926783,NA
665.2152904694101,NA,0.03502417,0.00000000,roots,23.29861342,NA,253.22465086253294,0.00138708,1.69532214,0.99939418,0.00017636,1,NA,NA,0.00000331,NA,NA,NA,14.38869296,0.88544729,MS,0.18414948,NA,0.00000000,0.00099983,NA,0.01690588,0.06930585,42.62174035815838,0.97995170,8.86898322,0.00017532,0.003194323478857143,0.05091482,1.86598885,0.00052762,0.07310734,0.00000000,0.00000000,0.19320762,266.0099243845988,11.00000000,NA,0.58381656,-11.60633663,NA,NA,111.80132176,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,88.0991961193168,NA,NA,NA,0.004776034904285714,NA,6.07141777,0.00008500,NA,NA,NA,NA,252.665608202606,12.00000000,NA,NA,NA,NA,NA,167.16122165,NA
668.4025565318306,NA,0.03507095,0.00000000,roots,23.44151264,NA,253.75689680490552,0.00293892,1.67531726,0.99497748,0.00037266,1,NA,NA,0.00000697,NA,NA,NA,14.42148968,0.88046755,MS,0.17999956,NA,0.00000000,0.00212365,NA,0.01670639,0.06909171,42.93192331545054,0.97561276,8.89949544,0.00017555,0.003114579412571429,0.05048889,1.88207917,0.00053008,0.07145983,0.00000000,0.00000000,0.19092561,259.0232073363663,12.00000000,NA,0.57692750,-6.05857312,NA,NA,109.01027944,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,87.01947964350568,NA,NA,NA,0.004749522476857142,NA,6.00395142,0.00008406,NA,NA,NA,NA,250.9724619822661,13.00000000,NA,NA,NA,NA,NA,166.23328669,NA
671.3880240932839,NA,0.03511684,0.00000000,roots,23.57702582,NA,254.2763232682667,0.00599872,1.64371126,0.98737164,0.00075882,1,NA,NA,0.00001414,NA,NA,NA,14.45186164,0.87251843,MS,0.17554088,NA,0.00000000,0.00434174,NA,0.01639122,0.06865329,43.19431725633627,0.96827025,8.92938096,0.00017578,0.0030410055282857145,0.04993957,1.89605991,0.00053240,0.06968973,0.00000000,0.00000000,0.18817763,252.57396330364577,13.00000000,NA,0.56604337,-1.49726539,NA,NA,106.43519349,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,85.8931015150731,NA,NA,NA,0.004719925243142857,NA,5.93299942,0.00008306,NA,NA,NA,NA,249.124196214893,14.00000000,NA,NA,NA,NA,NA,165.19738351,NA
674.267138008165,NA,0.03516205,0.00878676,roots,23.70861482,NA,254.79383653683445,0.00603625,1.61897669,0.98162437,0.00076185,1,NA,NA,0.00001414,NA,NA,NA,14.48472075,0.86606948,MS,0.17161482,NA,0.47785928,0.00438296,NA,0.01614456,0.06834153,43.51906581100932,0.96279447,8.95907362,0.00017601,0.002972123005714285,0.04948738,1.91277446,0.00053471,0.06813108,0.00000000,0.08581065,0.18584774,246.53545797244473,14.00000000,NA,0.55752554,2.38929640,NA,NA,104.02430520,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,84.64514462776306,NA,NA,NA,0.004687216461428572,NA,5.85342548,0.00008195,NA,NA,NA,NA,247.1176578964398,15.00000000,NA,NA,NA,NA,NA,164.05257615,NA
677.0456964272071,NA,0.03520691,0.02233881,roots,23.83668690,NA,255.30896690450822,0.00633099,1.60651204,0.97926012,0.00079738,1,NA,NA,0.00001476,NA,NA,NA,14.52142940,0.86244363,MS,0.16842624,NA,1.17543003,0.00462172,NA,0.01602026,0.06826390,43.93371301258759,0.96071495,8.98863982,0.00017623,0.002906729066857143,0.04919376,1.93346285,0.00053701,0.06686522,0.00000000,0.20969778,0.18419853,240.80385862699492,15.00000000,NA,0.55323310,5.87715015,NA,NA,101.73551734,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,83.31764444184446,NA,NA,NA,0.004651616675999999,NA,5.76817634,0.00008075,NA,NA,NA,NA,244.96226238116802,16.00000000,NA,NA,NA,NA,NA,162.80658366,NA
679.6920133269601,NA,0.03525185,0.03545625,roots,23.96040090,NA,255.81675912044332,0.00818274,1.60975489,0.98131388,0.00102864,1,NA,NA,0.00001897,NA,NA,NA,14.56050321,0.86251263,MS,0.16609839,NA,1.80384001,0.00601344,NA,0.01605260,0.06849440,44.40014467325828,0.96312849,9.01801402,0.00017646,0.0028438945928571427,0.04909039,1.95648405,0.00053930,0.06594106,0.00000000,0.31954688,0.18339412,235.29807832780406,16.00000000,NA,0.55434984,9.01920004,NA,NA,99.53631075,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,81.93242976718551,NA,NA,NA,0.0046133341859999994,NA,5.67878177,0.00007950,NA,NA,NA,NA,242.6679279435093,17.00000000,NA,NA,NA,NA,NA,161.46669651,NA
682.2594557182505,NA,0.03529716,0.04823940,roots,24.08182117,NA,256.3231922908245,0.00840463,1.62256682,0.98619069,0.00105464,1,NA,NA,0.00001939,NA,NA,NA,14.60276169,0.86483466,MS,0.16429735,NA,2.37001741,0.00622728,NA,0.01618036,0.06892326,44.93420275172279,0.96843832,9.04748073,0.00017668,0.002782969174571428,0.04911055,1.98256218,0.00054158,0.06522605,0.00000000,0.41676742,0.18311774,229.96165770371704,17.00000000,NA,0.55876188,11.85008703,NA,NA,97.40392111,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,80.49144167521574,NA,NA,NA,0.004572452176285715,NA,5.58538666,0.00007820,NA,NA,NA,NA,240.23841052116762,18.00000000,NA,NA,NA,NA,NA,160.03582617,NA
684.7029119494418,NA,0.03534299,0.06096051,roots,24.19944817,NA,256.8222190595646,0.01042324,1.64134879,0.99298231,0.00130581,1,NA,NA,0.00002393,NA,NA,NA,14.64662984,0.86856879,MS,0.16284879,NA,2.89095543,0.00779201,NA,0.01636766,0.06948802,45.49841810214699,0.97583550,9.07686512,0.00017691,0.002723543671142857,0.04920912,2.01006267,0.00054384,0.06465097,0.00000000,0.50448404,0.18320073,224.75939474371958,18.00000000,NA,0.56522980,14.45477717,NA,NA,95.32402849,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,79.00240216919974,NA,NA,NA,0.004529103352,NA,5.48850426,0.00007684,NA,NA,NA,NA,237.68147483751096,19.00000000,NA,NA,NA,NA,NA,158.51861732,NA
687.0708171278792,NA,0.03538932,0.07357573,roots,24.31496901,NA,257.3196975810781,0.01076992,1.65943197,0.99984527,0.00134719,1,NA,NA,0.00002461,NA,NA,NA,14.69296229,0.87207469,MS,0.16142530,NA,3.36491814,0.00813165,NA,0.01654799,0.07006002,46.11215202778691,0.98346132,9.10636912,0.00017714,0.002665443577714286,0.04931320,2.03984713,0.00054611,0.06408584,0.00000000,0.58252992,0.18330355,219.67673962087997,19.00000000,NA,0.57145709,16.82459071,NA,NA,93.29052522,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,77.4663409074449,NA,NA,NA,0.004483305812285714,NA,5.38820717,0.00007543,NA,NA,NA,NA,234.997873444639,20.00000000,NA,NA,NA,NA,NA,156.91570343,NA
689.3111496529261,NA,0.03543626,0.08629558,roots,24.42660912,NA,257.80880092876623,0.01306693,1.68105982,1.00805052,0.00163231,1,NA,NA,0.00002972,NA,NA,NA,14.74005204,0.87641899,MS,0.16023011,NA,3.80558155,0.00996689,NA,0.01676366,0.07072865,46.73570450154729,0.99265414,9.13577970,0.00017738,0.0026083815074285713,0.04946644,2.07017322,0.00054833,0.06361135,0.00000000,0.65338463,0.18364841,214.68911777559674,20.00000000,NA,0.57890506,19.02790774,NA,NA,91.29335276,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,76.34345739344704,NA,NA,NA,0.0044447852,NA,5.31655551,0.00007443,NA,NA,NA,NA,232.69607650444482,21.00000000,NA,NA,NA,NA,NA,155.56748200,NA
691.4862074572702,NA,0.03548403,0.10056389,roots,24.53671733,NA,258.2971553682037,0.01333302,1.71083649,1.01906837,0.00166345,1,NA,NA,0.00003019,NA,NA,NA,14.78925481,0.88281201,MS,0.15945175,NA,4.27232509,0.01028140,NA,0.01706060,0.07159809,47.39744363872987,1.00482859,9.16542401,0.00017762,0.002551831903428571,0.04972818,2.10231539,0.00055057,0.06330234,0.00000000,0.73003861,0.18446318,209.7519095679568,21.00000000,NA,0.58915922,21.36162546,NA,NA,89.31411662,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,75.0185032877488,NA,NA,NA,0.004431716242857143,NA,5.23078986,0.00007323,NA,NA,NA,NA,231.72339278512487,22.00000000,NA,NA,NA,NA,NA,155.11006850,NA
693.3444705204274,NA,0.03553291,0.12294498,roots,24.63654667,NA,258.75317895438343,0.02277812,1.75051828,1.03370069,0.00283923,1,NA,NA,0.00005136,NA,NA,NA,14.83465847,0.89189291,MS,0.15926718,NA,5.04253650,0.01772612,NA,0.01745631,0.07272618,47.96145860274321,1.02111573,9.19425342,0.00017786,0.0024963378574285712,0.05011171,2.13026274,0.00055260,0.06322907,0.00000000,0.85024941,0.18591358,204.9082221945796,22.00000000,NA,0.60282440,25.21268248,NA,NA,87.37182501,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,73.67061506858782,NA,NA,NA,0.004422820968285714,NA,5.14376154,0.00007201,NA,NA,NA,NA,230.94557214339176,23.00000000,NA,NA,NA,NA,NA,154.79873389,NA
695.1576151685662,NA,0.03558306,0.14571841,roots,24.73583513,NA,259.2107668649071,0.02275069,1.79622315,1.05092072,0.00283342,1,NA,NA,0.00005110,NA,NA,NA,14.88346682,0.90271897,MS,0.15943574,NA,5.76238417,0.01788946,NA,0.01791208,0.07404205,48.58849171487781,1.04019032,9.22351227,0.00017811,0.0024417796574285715,0.05059775,2.16115902,0.00055467,0.06329599,0.00000000,0.95738283,0.18776986,200.1474109918221,23.00000000,NA,0.61856375,28.81192085,NA,NA,85.46228801,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,72.2830505756493,NA,NA,NA,0.004407503597142858,NA,5.05387097,0.00007075,NA,NA,NA,NA,229.82740309467027,24.00000000,NA,NA,NA,NA,NA,154.26262590,NA
697.0439362240995,NA,0.03563415,0.16857209,roots,24.83856818,NA,259.68455933423417,0.01834593,1.82963544,1.06500906,0.00228282,1,NA,NA,0.00004103,NA,NA,NA,14.93879032,0.91038868,MS,0.15908450,NA,6.41127238,0.01461269,NA,0.01824527,0.07514237,49.35124873190464,1.05619809,9.25363854,0.00017837,0.0023887190645714286,0.05097470,2.19823725,0.00055689,0.06315655,0.00000000,1.05021366,0.18908484,195.51742560624191,24.00000000,NA,0.63006991,32.05636191,NA,NA,83.60516726,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,70.89995518873398,NA,NA,NA,0.004409752738571429,NA,4.96412240,0.00006950,NA,NA,NA,NA,229.62254668732868,25.00000000,NA,NA,NA,NA,NA,154.34134585,NA
698.6939357060252,NA,0.03568577,0.19756925,roots,24.93343109,NA,260.13528697853513,0.02481812,1.84880900,1.07508128,0.00308623,1,NA,NA,0.00005530,NA,NA,NA,14.99209826,0.91421976,MS,0.15820590,NA,7.23958181,0.02000503,NA,0.01843647,0.07596291,50.06160651710753,1.06861102,9.28312802,0.00017863,0.002337953927142857,0.05118685,2.23310872,0.00055896,0.06280774,0.00000000,1.16424313,0.18977549,191.08547433612895,25.00000000,NA,0.63667269,36.19790907,NA,NA,81.82838745,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,69.541221371324,NA,NA,NA,0.004427887730285715,NA,4.87591403,0.00006826,NA,NA,NA,NA,230.23942202942908,26.00000000,NA,NA,NA,NA,NA,154.97607056,NA
700.0249577620223,NA,0.03573798,0.23312532,roots,25.01747794,NA,260.5523070973793,0.03448584,1.86991772,1.08629756,0.00428715,1,NA,NA,0.00007658,NA,NA,NA,15.04124035,0.91871191,MS,0.15762920,NA,8.25541029,0.02808279,NA,0.01864697,0.07686772,50.6711089994454,1.08262091,9.31161314,0.00017889,0.002290243162571429,0.05143624,2.26360385,0.00056083,0.06257879,0.00000000,1.29867375,0.19071470,186.9125197012627,26.00000000,NA,0.64394188,41.27705147,NA,NA,80.15851069,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,68.10567096021111,NA,NA,NA,0.004431610819999999,NA,4.78289271,0.00006696,NA,NA,NA,NA,230.06526925043516,27.00000000,NA,NA,NA,NA,NA,155.10637870,NA
701.6950074795047,NA,0.03579114,0.26458371,roots,25.11446425,NA,261.0175437273023,0.02095680,1.90398573,1.10235307,0.00260371,1,NA,NA,0.00004636,NA,NA,NA,15.10432510,0.92694567,MS,0.15770847,NA,9.00769024,0.01733099,NA,0.01898669,0.07811987,51.58152347201012,1.10104685,9.34211545,0.00017915,0.002244719122857143,0.05192264,2.30770191,0.00056306,0.06261026,0.00000000,1.38881509,0.19243591,182.925088210844,27.00000000,NA,0.65567385,45.03845118,NA,NA,78.56516930,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,66.56058698175386,NA,NA,NA,0.004402656873142857,NA,4.68161127,0.00006554,NA,NA,NA,NA,228.2093553090131,28.00000000,NA,NA,NA,NA,NA,154.09299056,NA
703.5498017849122,NA,0.03584490,0.28865539,roots,25.21867229,NA,261.5111011608346,0.01259974,1.92521529,1.11447498,0.00156424,1,NA,NA,0.00002776,NA,NA,NA,15.17612127,0.93144810,MS,0.15718761,NA,9.42023483,0.01061326,NA,0.01919840,0.07909752,52.678058635956575,1.11536094,9.37383927,0.00017942,0.002200802938285714,0.05228414,2.36029968,0.00056553,0.06240348,0.00000000,1.43101505,0.19353779,179.0773183911798,28.00000000,NA,0.66298465,47.10117417,NA,NA,77.02810284,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,64.9518428867388,NA,NA,NA,0.004346528160857142,NA,4.57539049,0.00006406,NA,NA,NA,NA,224.95861097432757,29.00000000,NA,NA,NA,NA,NA,152.12848563,NA
705.3924984867219,NA,0.03589889,0.30276918,roots,25.32280771,NA,262.00802113937226,0.01113955,1.93352260,1.12238594,0.00138197,1,NA,NA,0.00002444,NA,NA,NA,15.24928015,0.93190422,MS,0.15605283,NA,9.47045265,0.00955801,NA,0.01928124,0.07977897,53.79948672507701,1.12559625,9.40579713,0.00017969,0.0021575466445714286,0.05247963,2.41417732,0.00056801,0.06195297,0.00000000,1.42415862,0.19395979,175.29356422998035,29.00000000,NA,0.66584544,47.35226326,NA,NA,75.51413256,NA
NA,NA,NA,NA,phloem,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,MS,NA,NA,NA,NA,NA,NA,NA,63.34871138034563,NA,NA,NA,0.004278798837142857,NA,4.46923971,0.00006257,NA,NA,NA,NA,221.11734779002188,30.00000000,NA,NA,NA,NA,NA,149.75795930,NA
707.1741313735755,NA,0.03595274,0.31107049,roots,25.42484768,NA,262.50146386617547,0.01126860,1.92881661,1.12594562,0.00139708,1,NA,NA,0.00002462,NA,NA,NA,15.32109092,0.92812048,MS,0.15428501,NA,9.33127708,0.00983965,NA,0.01923431,0.08015205,54.88880747336643,1.13171149,9.43764688,0.00017996,0.0021141706019999996,0.05248942,2.46675378,0.00057044,0.06125115,0.00000000,1.39237054,0.19364660,171.51212737888685,30.00000000,NA,0.66422484,46.65638541,NA,NA,73.99597107,NA
