PARi,air_temperature,soil_temperature,ambient_CO2,humidity,Wind,hour,DOY,t
385.516339869281,7.370588235294117,7.105936903757102,360,0.8523529411764705,6.411764705882353,12,351,0
359.1111111111111,7.782352941176471,7.158531537958068,360,0.8364705882352941,6.235294117647059,13,351,1
290.4575163398693,7.770588235294118,7.176470588235294,360,0.8305882352941176,6.235294117647059,14,351,2
190.77777777777777,7.594117647058823,7.158531537958068,360,0.8441176470588235,6.235294117647059,15,351,3
70.63398692810458,7.147058823529412,7.105936903757102,360,0.8611764705882353,5.588235294117647,16,351,4
3.9607843137254903,6.635294117647058,7.022270923036447,360,0.8758823529411766,5.352941176470588,17,351,5
0.0,6.364705882352942,6.913235294117648,360,0.8882352941176471,5.235294117647059,18,351,6
0.0,5.947058823529412,6.786260614921622,360,0.9041176470588236,5.470588235294118,19,351,7
0.0,5.800000000000001,6.65,360,0.9,5.647058823529412,20,351,8
0.0,5.323529411764706,6.513739385078379,360,0.9158823529411764,5.235294117647059,21,351,9
0.0,5.194117647058824,6.386764705882354,360,0.9194117647058825,4.647058823529412,22,351,10
0.0,4.947058823529411,6.277729076963554,360,0.926470588235294,5.0588235294117645,23,351,11
0.0,4.782352941176471,6.194063096242899,360,0.9288235294117646,5.117647058823529,24,351,12
0.0,4.570588235294117,5.69173426662649,360,0.9270588235294116,5.352941176470588,1,352,13
0.0,4.376470588235295,5.670588235294117,360,0.9252941176470588,5.235294117647059,2,352,14
0.0,4.241176470588235,5.69173426662649,360,0.9282352941176473,4.941176470588236,3,352,15
0.0,4.105882352941176,5.753731293533774,360,0.9305882352941175,4.764705882352941,4,352,16
0.0,3.923529411764706,5.852354321087171,360,0.9294117647058825,5.411764705882353,5,352,17
0.0,3.864705882352941,5.980882352941176,360,0.9370588235294116,4.588235294117647,6,352,18
0.0,3.6,6.130556416127553,360,0.9376470588235294,4.705882352941177,7,352,19
7.921568627450981,3.8117647058823527,6.291176470588235,360,0.93,5.0588235294117645,8,352,20
109.58169934640524,4.452941176470588,6.451796525048917,360,0.9205882352941175,5.176470588235294,9,352,21
271.9738562091503,5.6117647058823525,6.601470588235294,360,0.8982352941176471,5.588235294117647,10,352,22
400.6993464052287,6.7176470588235295,6.729998620089298,360,0.8705882352941177,6.0,11,352,23
461.4313725490196,7.394117647058824,6.828621647642696,360,0.8464705882352941,6.117647058823529,12,352,24
396.078431372549,7.629411764705882,6.89061867454998,360,0.8317647058823529,6.117647058823529,13,352,25
328.7450980392157,7.7,6.911764705882353,360,0.8205882352941177,6.117647058823529,14,352,26
224.44444444444446,7.588235294117647,6.89061867454998,360,0.8288235294117646,5.470588235294118,15,352,27
72.61437908496733,6.652941176470589,6.828621647642696,360,0.8611764705882353,4.823529411764706,16,352,28
1.3202614379084965,5.958823529411765,6.729998620089298,360,0.886470588235294,4.529411764705882,17,352,29
0.0,5.535294117647059,6.601470588235294,360,0.9058823529411764,4.647058823529412,18,352,30
0.0,5.288235294117648,6.451796525048917,360,0.9211764705882354,4.294117647058823,19,352,31
0.0,4.964705882352941,6.291176470588235,360,0.9258823529411764,4.0,20,352,32
0.0,4.811764705882353,6.130556416127553,360,0.9341176470588236,3.823529411764706,21,352,33
0.0,4.729411764705882,5.980882352941176,360,0.9347058823529412,4.0,22,352,34
0.0,4.494117647058824,5.852354321087172,360,0.9411764705882354,4.0588235294117645,23,352,35
0.0,4.417647058823529,5.753731293533774,360,0.9464705882352941,3.941176470588236,24,352,36
0.0,4.270588235294118,6.00817870755434,360,0.9576470588235294,4.0588235294117645,1,353,37
0.0,4.188235294117647,5.988235294117647,360,0.9564705882352941,4.352941176470588,2,353,38
0.0,4.082352941176471,6.00817870755434,360,0.96,4.0,3,353,39
0.0,3.794117647058824,6.066649837196755,360,0.9605882352941175,4.0588235294117645,4,353,40
0.0,3.7235294117647055,6.159663972187874,360,0.9588235294117646,4.117647058823529,5,353,41
0.0,3.6352941176470592,6.280882352941177,360,0.9617647058823527,4.235294117647059,6,353,42
0.0,3.588235294117647,6.422044147131173,360,0.9694117647058824,4.117647058823529,7,353,43
6.601307189542484,3.788235294117648,6.5735294117647065,360,0.9723529411764705,4.294117647058823,8,353,44
87.13725490196077,4.494117647058824,6.72501467639824,360,0.9729411764705884,4.470588235294118,9,353,45
225.76470588235296,5.647058823529412,6.866176470588236,360,0.9447058823529412,4.764705882352941,10,353,46
329.4052287581699,6.635294117647058,6.987394851341539,360,0.9176470588235294,5.588235294117647,11,353,47
372.9738562091503,7.223529411764706,7.080408986332658,360,0.896470588235294,6.294117647058823,12,353,48
369.0130718954249,7.723529411764707,7.138880115975073,360,0.8829411764705882,6.0,13,353,49
333.3660130718955,7.811764705882354,7.158823529411766,360,0.8641176470588234,6.294117647058823,14,353,50
214.54248366013073,7.552941176470589,7.138880115975073,360,0.8747058823529411,6.117647058823529,15,353,51
77.89542483660132,6.858823529411764,7.080408986332658,360,0.8988235294117647,5.823529411764706,16,353,52
1.3202614379084965,6.364705882352942,6.987394851341539,360,0.92,5.411764705882353,17,353,53
0.0,6.18235294117647,6.866176470588236,360,0.9258823529411764,6.117647058823529,18,353,54
0.0,6.052941176470588,6.72501467639824,360,0.9276470588235294,6.294117647058823,19,353,55
0.0,6.135294117647058,6.5735294117647065,360,0.9170588235294116,6.352941176470588,20,353,56
0.0,6.064705882352941,6.422044147131173,360,0.916470588235294,6.411764705882353,21,353,57
0.0,5.81764705882353,6.280882352941177,360,0.9194117647058825,5.882352941176471,22,353,58
0.0,5.611764705882353,6.159663972187874,360,0.9317647058823527,5.941176470588236,23,353,59
0.0,5.352941176470588,6.066649837196755,360,0.9382352941176473,5.823529411764706,24,353,60
0.0,5.364705882352942,6.325324675588002,360,0.9411764705882354,6.176470588235294,1,354,61
0.0,5.394117647058824,6.305882352941176,360,0.94,6.294117647058823,2,354,62
0.0,5.282352941176471,6.325324675588002,360,0.9376470588235294,6.0,3,354,63
0.0,5.323529411764706,6.382326681370055,360,0.9352941176470588,5.705882352941177,4,354,64
0.0,5.447058823529411,6.473003777793558,360,0.9341176470588236,5.764705882352941,5,354,65
0.0,5.423529411764706,6.591176470588235,360,0.9276470588235294,6.0588235294117645,6,354,66
0.0,5.129411764705883,6.7287914860297375,360,0.9352941176470588,5.823529411764706,7,354,67
5.281045751633986,5.341176470588235,6.876470588235294,360,0.9329411764705884,6.0,8,354,68
68.65359477124183,5.7176470588235295,7.02414969044085,360,0.9311764705882354,6.294117647058823,9,354,69
165.69281045751634,6.547058823529412,7.161764705882352,360,0.9111764705882354,6.470588235294118,10,354,70
277.9150326797386,7.2,7.2799373986770295,360,0.8858823529411766,6.823529411764706,11,354,71
299.03921568627453,7.605882352941177,7.370614495100532,360,0.8823529411764706,6.941176470588236,12,354,72
281.21568627450984,7.935294117647059,7.427616500882586,360,0.8676470588235294,6.705882352941177,13,354,73
262.07189542483655,8.311764705882354,7.447058823529411,360,0.8576470588235294,6.705882352941177,14,354,74
176.91503267973857,8.170588235294119,7.427616500882586,360,0.8664705882352941,6.352941176470588,15,354,75
58.09150326797386,7.511764705882353,7.370614495100532,360,0.8911764705882353,5.529411764705882,16,354,76
