PARi,air_temperature,soil_temperature,ambient_CO2,humidity,Wind,hour,DOY,t
325.44444444444446,12.5,10.266506350946111,360,0.78,10.0,12,351,0
404.0,13.2,10.291481456572267,360,0.77,8.0,13,351,1
336.66666666666663,13.3,10.3,360,0.77,8.0,14,351,2
224.44444444444446,13.2,10.291481456572267,360,0.76,7.0,15,351,3
78.55555555555554,12.8,10.266506350946111,360,0.78,8.0,16,351,4
0.0,12.6,10.226776695296637,360,0.78,6.0,17,351,5
0.0,12.2,10.175,360,0.78,6.0,18,351,6
0.0,11.9,10.11470476127563,360,0.77,6.0,19,351,7
0.0,12.3,10.05,360,0.79,8.0,20,351,8
0.0,13.4,9.98529523872437,360,0.77,9.0,21,351,9
0.0,13.7,9.925,360,0.77,10.0,22,351,10
0.0,13.5,9.873223304703364,360,0.77,9.0,23,351,11
0.0,13.6,9.83349364905389,360,0.77,10.0,24,351,12
0.0,13.4,10.108518543427733,360,0.78,10.0,1,352,13
0.0,13.9,10.1,360,0.75,11.0,2,352,14
0.0,14.2,10.108518543427733,360,0.72,11.0,3,352,15
0.0,13.9,10.13349364905389,360,0.74,10.0,4,352,16
0.0,13.0,10.173223304703363,360,0.77,10.0,5,352,17
0.0,12.5,10.225,360,0.8,6.0,6,352,18
0.0,12.3,10.28529523872437,360,0.82,6.0,7,352,19
11.222222222222221,12.2,10.35,360,0.83,6.0,8,352,20
78.55555555555554,12.3,10.41470476127563,360,0.83,6.0,9,352,21
179.55555555555554,12.7,10.475,360,0.82,5.0,10,352,22
392.7777777777778,13.4,10.526776695296636,360,0.79,6.0,11,352,23
583.5555555555555,13.1,10.56650635094611,360,0.84,8.0,12,352,24
347.8888888888889,11.2,10.591481456572266,360,0.88,7.0,13,352,25
112.22222222222223,10.1,10.6,360,0.84,7.0,14,352,26
112.22222222222223,9.4,10.591481456572266,360,0.89,5.0,15,352,27
22.444444444444443,8.8,10.56650635094611,360,0.87,5.0,16,352,28
11.222222222222221,8.6,10.526776695296636,360,0.87,4.0,17,352,29
0.0,8.3,10.475,360,0.9,2.0,18,352,30
0.0,8.2,10.41470476127563,360,0.94,3.0,19,352,31
0.0,8.0,10.35,360,0.93,3.0,20,352,32
0.0,8.1,10.28529523872437,360,0.92,4.0,21,352,33
0.0,7.4,10.225,360,0.91,4.0,22,352,34
0.0,7.2,10.173223304703363,360,0.95,3.0,23,352,35
0.0,7.2,10.13349364905389,360,0.92,3.0,24,352,36
0.0,7.6,8.91533337816992,360,0.93,4.0,1,353,37
0.0,7.6,8.900000000000002,360,0.92,4.0,2,353,38
0.0,6.5,8.91533337816992,360,0.94,4.0,3,353,39
0.0,5.4,8.960288568297004,360,0.96,2.0,4,353,40
0.0,5.4,9.031801948466054,360,0.98,3.0,5,353,41
0.0,5.2,9.125000000000002,360,0.99,2.0,6,353,42
0.0,5.3,9.233531429703866,360,1.0,1.0,7,353,43
0.0,4.8,9.350000000000001,360,1.0,2.0,8,353,44
157.1111111111111,6.4,9.466468570296136,360,1.0,2.0,9,353,45
370.33333333333337,8.8,9.575000000000001,360,0.95,3.0,10,353,46
538.6666666666667,12.0,9.668198051533947,360,0.86,5.0,11,353,47
673.3333333333333,13.6,9.739711431702998,360,0.78,7.0,12,353,48
639.6666666666667,14.3,9.784666621830082,360,0.76,10.0,13,353,49
482.5555555555556,14.0,9.8,360,0.77,8.0,14,353,50
392.7777777777778,13.9,9.784666621830082,360,0.77,8.0,15,353,51
112.22222222222223,12.6,9.739711431702998,360,0.83,7.0,16,353,52
0.0,12.2,9.668198051533947,360,0.87,6.0,17,353,53
0.0,11.4,9.575000000000001,360,0.89,6.0,18,353,54
0.0,11.7,9.466468570296136,360,0.88,7.0,19,353,55
0.0,11.9,9.350000000000001,360,0.88,7.0,20,353,56
0.0,12.6,9.233531429703866,360,0.81,10.0,21,353,57
0.0,12.6,9.125000000000002,360,0.8,10.0,22,353,58
0.0,12.5,9.031801948466056,360,0.78,12.0,23,353,59
0.0,12.1,8.960288568297004,360,0.79,11.0,24,353,60
0.0,12.1,9.715333378169918,360,0.79,10.0,1,354,61
0.0,12.6,9.7,360,0.77,12.0,2,354,62
0.0,13.0,9.715333378169918,360,0.74,12.0,3,354,63
0.0,12.9,9.760288568297002,360,0.73,9.0,4,354,64
0.0,13.2,9.831801948466051,360,0.73,10.0,5,354,65
0.0,13.3,9.924999999999999,360,0.72,11.0,6,354,66
0.0,13.0,10.033531429703864,360,0.75,11.0,7,354,67
0.0,13.4,10.149999999999999,360,0.72,13.0,8,354,68
67.33333333333334,13.5,10.266468570296134,360,0.73,12.0,9,354,69
89.77777777777777,14.0,10.374999999999998,360,0.7,13.0,10,354,70
246.8888888888889,13.9,10.468198051533944,360,0.74,13.0,11,354,71
202.0,13.9,10.539711431702996,360,0.72,14.0,12,354,72
303.0,14.7,10.58466662183008,360,0.67,13.0,13,354,73
359.1111111111111,14.7,10.599999999999998,360,0.69,14.0,14,354,74
280.55555555555554,14.7,10.58466662183008,360,0.68,11.0,15,354,75
22.444444444444443,14.6,10.539711431702996,360,0.68,9.0,16,354,76
0.0,14.4,10.468198051533944,360,0.68,10.0,17,354,77
0.0,14.0,10.374999999999998,360,0.7,11.0,18,354,78
0.0,13.4,10.266468570296134,360,0.76,10.0,19,354,79
0.0,13.4,10.149999999999999,360,0.76,10.0,20,354,80
0.0,12.5,10.033531429703864,360,0.82,11.0,21,354,81
0.0,12.2,9.924999999999999,360,0.86,10.0,22,354,82
0.0,12.1,9.831801948466053,360,0.84,12.0,23,354,83
0.0,12.2,9.760288568297002,360,0.85,10.0,24,354,84
0.0,12.3,10.501703708685547,360,0.84,12.0,1,355,85
0.0,12.5,10.5,360,0.85,14.0,2,355,86
0.0,12.1,10.501703708685547,360,0.91,15.0,3,355,87
0.0,11.7,10.506698729810779,360,0.94,16.0,4,355,88
0.0,11.0,10.514644660940673,360,0.95,12.0,5,355,89
11.222222222222221,11.0,10.525,360,0.93,10.0,6,355,90
0.0,9.9,10.537059047744874,360,0.91,15.0,7,355,91
0.0,9.2,10.55,360,0.92,13.0,8,355,92
78.55555555555554,9.1,10.562940952255127,360,0.88,10.0,9,355,93
246.8888888888889,10.1,10.575000000000001,360,0.87,10.0,10,355,94
460.11111111111114,10.8,10.585355339059328,360,0.82,8.0,11,355,95
460.11111111111114,10.9,10.593301270189222,360,0.81,9.0,12,355,96
583.5555555555555,11.6,10.598296291314455,360,0.73,11.0,13,355,97
471.33333333333337,10.5,10.600000000000001,360,0.78,10.0,14,355,98
213.22222222222223,11.3,10.598296291314455,360,0.78,10.0,15,355,99
78.55555555555554,9.0,10.593301270189222,360,0.88,8.0,16,355,100
11.222222222222221,8.6,10.585355339059328,360,0.9,4.0,17,355,101
0.0,8.5,10.575000000000001,360,0.89,6.0,18,355,102
0.0,8.4,10.562940952255127,360,0.89,6.0,19,355,103
0.0,8.0,10.55,360,0.88,6.0,20,355,104
0.0,7.5,10.537059047744874,360,0.87,7.0,21,355,105
0.0,7.8,10.525,360,0.9,8.0,22,355,106
0.0,8.3,10.514644660940673,360,0.91,8.0,23,355,107
0.0,8.0,10.506698729810779,360,0.95,8.0,24,355,108
0.0,8.0,9.20511112605664,360,0.96,10.0,1,356,109
0.0,7.3,9.2,360,0.93,5.0,2,356,110
0.0,6.9,9.20511112605664,360,0.95,5.0,3,356,111
0.0,7.1,9.220096189432333,360,0.96,6.0,4,356,112
0.0,6.4,9.243933982822018,360,0.96,4.0,5,356,113
0.0,6.3,9.274999999999999,360,0.97,7.0,6,356,114
0.0,6.7,9.311177143234621,360,0.95,8.0,7,356,115
11.222222222222221,6.7,9.35,360,0.97,7.0,8,356,116
112.22222222222223,7.6,9.388822856765378,360,0.97,8.0,9,356,117
269.33333333333337,8.7,9.425,360,0.91,7.0,10,356,118
561.1111111111111,10.1,9.456066017177982,360,0.84,10.0,11,356,119
359.1111111111111,9.7,9.479903810567667,360,0.86,9.0,12,356,120
145.88888888888889,9.7,9.49488887394336,360,0.86,11.0,13,356,121
157.1111111111111,9.5,9.5,360,0.86,10.0,14,356,122
78.55555555555554,9.4,9.49488887394336,360,0.86,12.0,15,356,123
11.222222222222221,9.4,9.479903810567667,360,0.91,15.0,16,356,124
11.222222222222221,9.8,9.456066017177982,360,0.9,11.0,17,356,125
0.0,9.8,9.425,360,0.83,11.0,18,356,126
0.0,9.8,9.388822856765378,360,0.88,12.0,19,356,127
0.0,9.8,9.35,360,0.87,11.0,20,356,128
0.0,10.6,9.311177143234621,360,0.86,12.0,21,356,129
0.0,10.1,9.275,360,0.85,16.0,22,356,130
0.0,9.8,9.243933982822018,360,0.94,15.0,23,356,131
0.0,11.0,9.220096189432333,360,0.84,15.0,24,356,132
0.0,10.4,9.303407417371094,360,0.89,15.0,1,357,133
